#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Sun Nov 18 05:12:25 EST 2018,34,0,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
11,Sun Nov 18 05:18:24 EST 2018,34,0,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
12,Sun Nov 18 05:19:52 EST 2018,34,0,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
13,Sun Nov 18 13:14:22 EST 2018,34,0,SyncAnimationSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
14,Sun Nov 18 13:15:14 EST 2018,34,0,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
15,Sun Nov 18 13:25:58 EST 2018,41,7,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase+ ParserCreatesSayCommandObjectTestCase+ ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
16,Sun Nov 18 13:46:20 EST 2018,41,0,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
17,Sun Nov 18 15:33:40 EST 2018,58,17,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase+ ParserCreatesCommandListTestCase+ ParserCreatesFailCommandObjectTestCase+ ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase+ ParserCreatesRepeatCommandObjectTestCase+ ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
18,Sun Nov 18 15:33:56 EST 2018,58,0,CommandObjectSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParsingAtomicCommandTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
19,Sun Nov 18 15:34:11 EST 2018,62,4,CommandInterpreterSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase+ PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
20,Sun Nov 18 16:09:39 EST 2018,55,-7,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesMoveCommandObjectTestCase- ParserCreatesRepeatCommandObjectTestCase- SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
21,Sun Nov 18 16:16:03 EST 2018,62,7,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase+ ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase+ ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
22,Sun Nov 18 16:25:11 EST 2018,62,0,CommandObjectSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
23,Sun Nov 18 16:25:13 EST 2018,62,0,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
24,Sun Nov 18 16:25:17 EST 2018,72,10,CommandInterpreterSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelRepeatTestCase+ OneLevelRepeatTestCase+ ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelRepeatTestCase+ , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList OneLevelListMovesTestCase OneLevelRepeatOneLevelList SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
25,Sun Nov 18 16:26:26 EST 2018,72,0,SyncAnimationSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelRepeatTestCase OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelRepeatTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList OneLevelListMovesTestCase OneLevelRepeatOneLevelList SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
26,Sun Nov 18 17:12:21 EST 2018,58,-14,CommandInterpreterSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase- OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase- ParsingAtomicCommandTestCase- SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase- TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
