#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Sat Aug 25 01:08:52 EDT 2018,0,0,IndexOfNotTestSuite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
11,Sat Aug 25 01:08:53 EDT 2018,0,0,IndexOfTestSuite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
12,Sat Aug 25 01:08:54 EDT 2018,0,0,TerminatesWithPeriodLineSuite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
13,Sat Aug 25 01:08:55 EDT 2018,0,0,SingleTokenSuite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
14,Sat Aug 25 01:08:56 EDT 2018,0,0,VariableSpaceSuite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
15,Sat Aug 25 01:09:06 EDT 2018,0,0,VariableSpaceSuite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
16,Sat Aug 25 01:13:55 EDT 2018,0,0,Assignment1Suite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
17,Sat Aug 25 01:14:03 EDT 2018,0,0,ScanStringTest, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
18,Sat Aug 25 01:21:15 EDT 2018,0,0,ScanningIteratorSuite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
19,Sat Aug 25 01:21:32 EDT 2018,0,0,ScanStringTest, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
20,Sat Aug 25 01:24:13 EDT 2018,0,0,ScanStringTest, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
21,Mon Aug 27 15:52:18 EDT 2018,0,0,Assignment1Suite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
22,Mon Aug 27 15:53:20 EDT 2018,0,0,Assignment1Suite, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
23,Mon Aug 27 15:58:02 EDT 2018,0,0,ScanStringTest, , ,HasNextSideEffectTest IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanningIteratorTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
24,Tue Aug 28 15:12:54 EDT 2018,94,94,Assignment1Suite,IndexOfNotNonSpaceAtEnd+ IndexOfNotNonSpaceFirst+ IndexOfNotNonSpaceStartAt+ IndexOfNotSpaceAllSpace+ IndexOfNotSpaceFirst+ IndexOfNotSpaceSecond+ IndexOfNotTest+ IndexOfTest+ IndexOfTestCharacterNotFound+ IndexOfTestFirstSpace+ IndexOfTestNonSpaceAtEnd+ IndexOfTestNonSpaceStartAt+ IndexOfTestSecondSpace+ IndexOfTestSpaceSameIndex+ InvalidCharacterOutputTest+ InvalidCharacterProductTest+ InvalidCharacterSumTest+ MultipleTokenProductTest+ MultipleTokenSumTest+ MultipleTokensOutputTest+ ScanStringTest+ SingleTokenOutputTest+ SingleTokenProductTest+ SingleTokenSumTest+ TerminatesWithPeriodLineOutputTest+ TerminatesWithPeriodLineProductTest+ TerminatesWithPeriodLineSumTest+ TerminatesWithStartingPeriodOutputTest+ TerminatesWithStartingPeriodProductTest+ TerminatesWithStartingPeriodSumTest+ VariableSpaceOutputTest+ VariableSpaceProductTest+ VariableSpaceSumTest+ , ,HasNextSideEffectTest ScanningIteratorTest , ,
25,Tue Aug 28 15:49:13 EDT 2018,94,0,Assignment1Suite,IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfNotTest IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,HasNextSideEffectTest ScanningIteratorTest , ,
